SITEID;NOMBRE DE SITIO;LATITUDE;LONGITUDE;NIC/NIS;Distribuidora;Llave Requerida;Altura;Columna1;In-Building;Support Type;Porte;Tech;Tipo de Transmision;Nombre para Propietario ;Tipo Ubicaci¢n;Propietario;Direcci¢n;Municipio
391587;CUSCATANCINGO 2;13.731417;-89.180061;5294366;CAESS;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;CUSCATANCINGO SV-02-0308-03;Co-Ubicado;Sites;Colonia Santa Sabina casa No.77, Pasaje Cresp°n. Cuscatancingo, San Salvador;Cuscatancingo
390457;TAQUILLO 1;13.50842;-89.49959;5169515;DELSUR;;57;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;Taquillo;Co-Ubicado;TETRA;Hacienda Taquillo, Lotificaci¢n Agr°cola 1, Pol°gono 1-6-8, Lote 28, Agrupaci¢n 1, Chiltiup†n, Departamento de La Libertad.;Jicalapa
391589;COLONIA MEDICA;13.709139;-89.201537;Pendiente;0;;36;;OUTDOOR;AZOTEA;PEQUE•O;GUL;FO;ES58131-R CENTRO SCAN (COL. MEDICA);Co-Ubicado;SBA;27 calle poniente y 4a Av sur, Avenida Maria Auxiliadora.;San Salvador
390458;PUERTO LA LIBERTAD 2;13.49037;-89.32556;516069501;DELSUR;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES62341-B Puerto La Libertad 2;Co-Ubicado;SBA;7a. Avenida Norte, Final 5a. Calle Poniente, Calle Los Viejitos, Colonia Los Angeles;Puerto La Libertad
391592;MIRALVALLE;13.73259;-89.22279;5300027;CAESS;;22;;OUTDOOR;VALLA;PEQUE•O;GUL;FO;57 Miralvalle, final 75 Ave. Nte;Co-Ubicado;VIVA OUTDOOR;Final 75 ave sur y Calle al Volcan, Mejicanos;Mejicanos
390459;ATAMI;13.50445;-89.4193;517241601;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES63784-B Atami;Co-Ubicado;SBA;Km. 48 Carretera Litoral, Tamanique, La Libertad.;Tamanique
391593;BERNAL;13.708779;-89.221559;Pendiente;0;;27;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;TSVDG06089 Sisimiles;Co-Ubicado;TORRECOM;Av. Bernal y calle El Progreso, frente a Universidad Panamericana, San Salvador;San Salvador
390460;MIRAMAR 2;13.58619;-89.2757;516967001;DELSUR;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Miramar;Co-Ubicado;TETRA;ˇLote 1 Poligono F Lotificaci¢n Lomas de Villanueva, Valle Las Dispensas o Las Despensas, Municipio de San Jose Villanueva Departamento de La Libertad.;San Jose Villanueva
391594;ATLACATL;13.715996;-89.175438;5300428;CAESS;;22;;OUTDOOR;VALLA;PEQUE•O;GUL;FO;77 Km. 3, Troncal del Norte;Co-Ubicado;VIVA OUTDOOR;Troncal del Norte, Colonia San Joaquin;San Salvador
390461;TALNIQUE PUEBLO;13.668748;-89.410839;Pendiente;0;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58465-A Talnique, La Libertad;Co-Ubicado;SBA;Finca Montenegro, Cant¢n San Antonio, Los Cipreses, Talnique, La Libertad;Talnique
391595;LUCEIROZ 2;13.72253;-89.23533;5300240;CAESS;;27;;OUTDOOR;VALLA;PEQUE•O;GUL;FO;63 Prolong. Ave. Masferrer Nte. San Antonio Abad;Co-Ubicado;VIVA OUTDOOR;Final Avenida Masferrer y Prolongacion de Calle a San Anotnio Abad;San Salvador
390462;BUENOS AIRES;13.552158;-89.39117;516809101;DELSUR;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES63494-B Buenos Aires;Co-Ubicado;SBA;Lote sin numero, Desmembrado del lote Numero 67, Hacienda Tarpeya, Tamanique, La Libertad;Tamanique
391633;PARQUE SATELITE;13.72194;-89.2151;5482890;CAESS;;27;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;Parque Satelite Parque Satelite;Co-Ubicado;TETRA;Parque Ciudad SatÇlite, Colonia SatÇlite, San Salvador;San Salvador
390463;CHILTIUPAN;13.590053;-89.466648;516904801;DELSUR;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TES0349 CHILTIUPAN;Co-Ubicado;TIGO;Chuiltuipan a Costado de Iglesia Catolica, La Libertad.;Chiltiupan
391634;PARQUE CENTRO AMERICA;13.7119;-89.2128;5449210;CAESS;;27;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;Parque Centro America Parque Centro America;Co-Ubicado;TETRA;Parque Colonia Centro America, San Salvador;San Salvador
390464;QUEZALTEPEQUE CENTRO;13.832642;-89.271847;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;TSVTF05074 Quezaltepeque Centro;Co-Ubicado;TORRECOM;Barrio El Calvario, Ciudad de Quezaltepeque No.24 Avenida Delgado, La Libertad.;Quezaltepeque
391642;AYUTUXTEPEQUE;13.73697;-89.20569;5478723;CAESS;;18;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;ES58402-A Ayutuxtepeque;Co-Ubicado;SBA;Calle El Bambu lote No. 2 BIS, frente a las Oficinas Corporativas de CAESS.;Ayutuxtepeque
390465;EL ZONTE;13.49775;-89.44939;516055901;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES62520-B El Zonte;Co-Ubicado;SBA;Hacienda El Zonte, Cant¢n Julupe, Municipio de Chiltiup†n, Departamento de La Libertad;La Libertad
391645;SANTA MARIA;13.73369;-89.19703;5476790;CAESS;;20;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;ES58773-A Santa Maria;Co-Ubicado;SBA;Residencial Sta. Maria Av. Los Olivos, Calle las Acacias, Block B, Lote numero 36Ayutuxtepeque.;Ayutuxtepeque
390466;TERMOS DEL RIO;13.821976;-89.452236;5859699;CLESA;;48;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;TBS02064 Termos del Rio;Co-Ubicado;TETRA;Cant¢n La Reforma, Caser°o Los Marroquines, Municipio de Ciudad Arce, Depto. La Libertad;Ciudad Arce
391657;PARQUE KATIA MIRANDA;13.710678;-89.196111;5469191;CAESS;;20;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;Parque Katya Miranda Parque Katya Miranda;Co-Ubicado;TETRA;Parque Katia Mirnada, San Salvador, San Salvador;San Salvador
390467;HUIZUCAR CARRETERA;13.624583;-89.240203;516966901;DELSUR;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES63487-B Huizucar Carretera;Co-Ubicado;SBA;Loma del Cocodrilo porcion 2-B-2 , Santa Isabel, Ubicaci¢n Geogr†fica de Huiz£car, La Libertad;Huizucar
391662;LA GLORIA;13.73936;-89.22066;5480128;CAESS;;25;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;ES58766-A La Gloria;Co-Ubicado;SBA;Calle Tres Caminos a 50 mts. de CallePrincipal, Urb. La Gloria, Canton San MiguelAyutuxtepeque.;San Salvador
390468;LAS PAVAS;14.042616;-89.322595;5170925;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Las Pavas;Co-Ubicado;TETRA;Canton San Isidro, Caserio Las Pavas, Callejon Numero 1, Municipio de San Pablo Tacachico, Departamento de La Libertad.;San Pablo Tacachico
391663;MONTEBELLO;13.72744;-89.22985;5480130;CAESS;;26;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;TES0195 MONTEBELLO;Co-Ubicado;TIGO;Calle Motocross, atras de local SEPES, Colonia Miralvalle, San Salvador.;San Salvador
390469;MAJAHUAL;13.496006;-89.368033;516056001;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES62519-B El Majahual 1;Co-Ubicado;SBA;Parcelaci¢n Majahual, Block D Lote No. 5, El Majahual, Municipio de Puerto de La Libertad, Departamento de La Libertad;Puerto La Libertad
391674;PROLONGACION BULEVAR CONSTITUCION;13.758539;-89.215529;Pendiente;0;;18;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;457 VIA NEJAPA;Co-Ubicado;VIVA OUTDOOR;Prolongaci¢n Blvd. Constituci¢n- Alameda Juan Pablo II y Blvd. Constituci¢n de Poniente a Oriente.;San Salvador
390471;UNICENTRO LOURDES;13.727385;-89.360476;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05058 Lourdes Colon Unicentro;Co-Ubicado;TORRECOM;Lote numero 4, Block A, Lotificaci¢n Paola, correspondiente a la ubicaci¢n geogr†fica de El Capul°n, Municipio de Col¢n, Departamento de La Libertad.;Colon
391675;VALLA BOULEVARD CONSTITUCION;13.71691;-89.22281;5504629;CAESS;;20;;OUTDOOR;VALLA;PEQUE•O;GUL;FO;1062 AUTOSELECT;Co-Ubicado;VIVA OUTDOOR;Blvd Constituci¢n y calle Los Eliseos, local de AuroSellet ;San Salvador
390472;SANTA LUCIA (CIUDAD ARCE);13.828624;-89.426524;5674426;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;CANTON SANTA LUCIA SV-01-0200-10;Co-Ubicado;Sites;Final 1a calle pte. Lote casa 9 Poligono A, Residencial Santa Lucia II Cant¢n Santa Lucia, La Libertad;Ciudad Arce
391676;MONTEBELLO 2;13.72981;-89.21886;Pendiente;0;;27;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-SS-1014 Montebello ;Co-Ubicado;PHOENIX;CALLE ANTIGUA A ZACAMIL Y  BOULEVARD CONSTITUCION, frente a estacion de servicio TEXACO;San Salvador
390473;SAN DIEGO 2;13.471033;-89.260013;516069601;DELSUR;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES62445-B San Diego 2;Co-Ubicado;SBA;Lotificacion San Diego, 2a. Calle Contiguo a ACOPLAC, Playa San Diego;Puerto La Libertad
391678;METROCENTRO;13.7052928;-89.2096227;5490785;CAESS;;16;;OUTDOOR;AZOTEA;PEQUE•O;GUL;FO;Metrocentro;Arrendado;TEM ARRENDADOS;8 etapa Metrocentro San Salvador boulevar Los Heroes, San Salvador;San Salvador
390474;LAS ARBOLEDAS 2;13.738491;-89.349942;Pendiente;0;;24;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTG05052 Las Arboledas;Co-Ubicado;TORRECOM;Carretera a Santa Ana. Residencial Las Arboledas. Lourdes Colon. La Libertadˇ;Colon
391684;CELOBLOCK;13.71469;-89.20278;Pendiente;0;;24;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;CELO BLOCK SV-02-0215-02;Co-Ubicado;Sites Tp;Colonia Layco 29 Cl Pte y 25 Av Nte;San Salvador
390475;AMERICAN PARK 2;13.822066;-89.418465;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;TSVDG05163 AMERICAN PARK  ;Co-Ubicado;TORRECOM;Lote #9, Poligono S, de la lotificaci¢n Teruel, Ciudad Arce, La Libertad. ;Ciudad Arce
391692;CIUDAD CORINTO 2;13.745131;-89.197079;Pendiente;0;;32;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;MARIONA SV-02-0608-99;Co-Ubicado;Sites;Canton Mariona, lotificacion Monte Alberto lote No 9 Cuscatancingo;Mejicanos
390476;SOL Y MAR;13.49625;-89.40095;516619501;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES62517-B Sol y Mar;Co-Ubicado;SBA;Parque Recreativo Solymar, 1a. Etapa Lote No. 17, Pol°gono 2, Km. 45 y 46 de la Carretera El Litoral, Municipio de Tamanique, Departamento de La Libertad;La Libertad
391702;PARQUE DE PELOTA;13.709911;-89.182021;5623080;CAESS;;22;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;RODEZNO SV-02-0976-01;Co-Ubicado;Sites;Terreno urbano ubicado en 20 avenida norte#1135 Bo. La Esperanza zona 7 S.S.;San Salvador
390477;TACACHICO 2;13.97437;-89.34331;517037801;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Tacachico 2;Co-Ubicado;TETRA;Col. Arevalo, Caserio Malpaneca, canton moncagua, Municipio de San Pablo Tacahico, Departamento de La Libertad.;San Pablo Tacachico
391708;EDIFICIO ANDA;13.718149;-89.206051;5702235;CAESS;;13;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVDG06098 Ues;Co-Ubicado;TORRECOM;35 AV. NORTE JARDINES DE SANTA FE, AV. DON BOSCO Y PJE. JAZMINˇ SAN SALVADOR;San Salvador
390478;VALLA SAN BLAS;13.492054;-89.357632;Pendiente;0;;27;;OUTDOOR;VALLA;PEQUE•O;3G/4G;FO;378 SAN BLAS;Co-Ubicado;VIVA OUTDOOR;Carretera el Litoral Poligono 11 Kilometro 39 1/2 numero de lote 10 y 11 LA LIBERTAD;La Libertad
391714;METROGALERIAS;13.70693;-89.21011;5791730;CAESS;;18;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;TSVTF06059 Metro Galerias;Co-Ubicado;TORRECOM;Calle Los Sisimiles y 39 Avenida Norte Colonia Miramonte, Edificio Metro Galer°as frente a Metro Centro Norte, San Salvador.;San Salvador
390479;LOURDES 5;13.733632;-89.371559;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF05057 Lourdes 3;Co-Ubicado;TORRECOM;CANTON LOURDES, JURISDICCION DE COLON LA LIBERTAD;Colon
391717;COLONIA INDEPENDENCIA (MEJICANOS);13.728831;-89.189466;5536583;CAESS;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;MEJICANOS SV-02-0609-00;Co-Ubicado;Sites;Avenida Castro Moran y Calle 15 de septiembre Mejicanos.;Mejicanos
390480;TAQUILLO 3;13.50661;-89.48211;516069401;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES63350-B Taquillo;Co-Ubicado;SBA;ˇLote 3, Pol°gono 5 Lotificaci¢n Agr°cola 1, Taquillo, Municipio De Jicalapa Departamento de La Libertad.;Chiltiupan
391725;REDONDEL INTEGRACION 2;13.772234;-89.210664;5621133;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06076 Redondel Integracion 2;Co-Ubicado;TORRECOM;Boulevard Constituci¢n tramo 3 a calle al volc†n Plaza Integraci¢n.;Nejapa
391733;LA RABIDA;13.717133;-89.184276;Pendiente;0;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;LA RABIDA SV-02-0538-04;Co-Ubicado;Sites;Terreno urbano situado en 37 Calle Oriente numero 1 Colonia La Rabida, depto de S.S.;San Salvador
390483;NEJAPA CENTRO;13.813429;-89.226956;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;TSVTF06111 Nejapa Reubicacion;Co-Ubicado;TORRECOM;Parcela numero 8, Pol numero 1, Caser°o El Cedral, Cerro de Nejapa, San Salvador;Nejapa
391748;CENTRO DE GOBIERNO;13.706858;-89.201747;Pendiente;0;;27;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;CENTRO DE GOBIERNO;Co-Ubicado;IDEAS Y SERVICIOS;Edificio condominio Medico, ubicado en la Colonia Medica, de la ciudad de San Salvador, Departamento de San Salvador;San Salvador
390484;VILLA PRIMAVERA;13.821111;-89.285536;Pendiente;0;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;ES54073-B QUEZALTEPEQUE;Co-Ubicado;SBA;Canton Primavera, Municipio de Quezaltepeque, La Libertad, 2.3 km desde redondel enrada a Quezaltepeque carretera al Jabali;Quezaltepeque
391759;FINAL AUTOPISTA NORTE;13.719467;-89.191906;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;483 La 5¯ Avenida;Co-Ubicado;VIVA OUTDOOR;5ta. Av. Norte, entere final autopista norte y 41 calle poniente, San Salvador;San Salvador
390485;INGENIO EL ANGEL;13.802481;-89.209204;5672900;CAESS;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;CarreteraˇaˇNejapa;Co-Ubicado;TETRA;Lote E-1, El Mango 2, Hacienda El Angel, al sur de la carretera a Quezaltepeque y al oriente Calle a Mariona, Municipio de Apopa, Departamento de San Salvador;Nejapa
391763;REDONDEL SAN ANTONIO ABAD;13.716232;-89.230777;5812455;CAESS;;27;;OUTDOOR;VALLA;PEQUE•O;UL;FO;556 Mano de Leon;Co-Ubicado;VIVA OUTDOOR;75 Av. Norte y calle Mano de Leon, San Salvador;San Salvador
390486;LOURDES CAMPOS VERDES;13.711863;-89.362112;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;ES54071-B LOURDES CAMPOS VERDES;Co-Ubicado;SBA;Porcion casa 3, ubicada en Hacienda Agua Fria y El Limon, P-7, Lotificacion Agricola, poligono 25, Lote casa 9, Canton El Capulin, Minicipio de Colon, La Libertad;Lourdes
391764;CALLE SISIMILES;13.712247;-89.217098;Pendiente;0;;22;;OUTDOOR;VALLA;PEQUE•O;UL;FO;559 Plaza Sisimiles;Co-Ubicado;VIVA OUTDOOR;CALLE SISIMILES Y AVENIDA PALMA SORIANO, CENTRO COMERCIAL SISIMILES, SAN SLAVADOR;San Salvador
390487;PLAYA CANGREJERA;13.43617;-89.188528;602826500;DELSUR;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TSVTF05108 Cangrejera;Co-Ubicado;TORRECOM;HACIENDA CANGREJERA, LOTIFICACION POCA POZA, LA LIBERTAD;La Libertad
391767;VILLA OLIMPICA;13.736847;-89.215489;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06109 Villa Olimpica;Co-Ubicado;TORRECOM;LADO NORTE DE WALMART CONSTITUCION, CANTON SAN MIGUEL, MEJICANOS, SAN SALVADOR;Mejicanos
390488;LOURDES 6;13.732897;-89.385031;Pendiente;0;;48;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-LI-1119 LOURDES 6;Co-Ubicado;PHOENIX;Lote Numero 1, ubicado en La Hacienda Cuyagualo, jurisdicci¢n de Colon, La Libertad;Colon
391772;CENTRO DE GOBIERNO 2;13.708094;-89.197538;5754209;CAESS;;27;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;TSVTF06015 Centro De Gobierno 2;Co-Ubicado;TORRECOM;Barrio San Miguelito, Ave Once Norte y Boulevard Tutunichapa No. 228;San Salvador
390489;CARRETERA A QUEZALTEPEQUE;13.796388;-89.343075;601982900;DELSUR;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-LI-1121 CARRETERA A QUEZALTEPEQUE;Co-Ubicado;PHOENIX;Asentamiento humano Villa Tzu.Chi, Chanmico, pologono 2, lote No.3, correspondiente a la ubicaci¢n geografica de Chanmico;San Juan Opico
391789;SANTA ROSA CUSCATANCINGO;13.739456;-89.184567;5840612;CAESS;;20;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;SANTA ROSA DE CUSCATANCINGO SV-02-0919-07;Co-Ubicado;Sites;Final Ave Montreal Municipio de Cuscatancingo Depto San Salvador;Mejicanos
390490;OPICO CENTRO;13.874931;-89.359213;Pendiente;0;;21;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;CTE SAN JUAN OPICO SV-01-0281-95;Co-Ubicado;Sites;Calle principal San Juan Opico CTE CLARO;San Juan Opico
391799;PARQUE EL ROBLE;13.715341;-89.208878;5740279;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06171 Colonia San Luis;Co-Ubicado;TORRECOM;Calle San Antonio Abad, Av. B, Casa Numero 1, San Salvador, San Salvador;San Salvador
390491;AVICOLA ZAPOTITAN;13.760685;-89.414842;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;TRES CALLES SV-01-1020-08;Co-Ubicado;Sites;Tres Calles, Col. San JosÇ, #772, poligono F, Ciudad Arce, La Libertad;Ciudad Arce
391808;COLONIA LAYCO;13.714532;-89.195323;5733903;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06174 Colonia Layco;Co-Ubicado;TORRECOM;11 ava Avenida Norte y 31 Calle Poniente Colonia Layco;San Salvador
390492;ZARAGOZA CENTRO;13.5844349;-89.2919471;Pendiente;0;;48;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;TSVTF05202 Zaragoza Centro;Co-Ubicado;TORRECOM;Colonia Miramar 3 Norte, casa No215, Zaragoza;Zaragoza
391826;ZACAMIL 3;13.727758;-89.205944;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06201 Zacamil 3;Co-Ubicado;TORRECOM;Centro Urbano Jose Simeon Canas, Calle Zacamil, Lote 102, Plaza RyR, Mejicanos;Mejicanos
391836;ISSS ATLACATL;13.712588;-89.178661;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;ES89177-B ISSS ATLACATL;Co-Ubicado;SBA;Colonia Atlacatl, Cypactly No 1001 San Salvador;San Salvador
390494;SAN JOSE VILLANUEVA;13.573368;-89.262997;604689900;DELSUR;;35;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;SV-LI-1006 SAN JOSE VILLANUEVA;Co-Ubicado;PHOENIX;Loma Sirimba, San Francisco Gotera;San Jose Villanueva
391837;URBANIZACION DECAPOLIS;13.708277;-89.208109;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;ES89291-B DECAPOLIS;Co-Ubicado;SBA;Urb. Decapolis, Urb. Los Angeles, calle Gabriela Mistral, 33 Av. Norte y Colegio Externado San Jose;San Salvador
390495;YKK;13.794155;-89.380319;5859709;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;YKK;Co-Ubicado;TETRA;Avenida Hidalgo, Apopa;San Juan Opico
391847;POSTE TRES TORRES;13.712737;-89.209008;Pendiente;0;;18;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TRES TORRES 2;Co-Ubicado;TESCO SA DE CV;Parque Colonia Buenos Aires, Avenida Santa Monica;San Salvador
390496;QUEZALTEPEQUE 3;13.822564;-89.273139;Pendiente;0;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;QUEZALTEPEQUE 3 QUEZALTEPEQUE 3;Co-Ubicado;TETRA;Colonia San Felipe, Pasaje 3 calle a Boqueron;Quezaltepeque
391849;CALLE CONSTITUCION SAN SALVADOR;13.72334;-89.22141;5819943;CAESS;;25;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;ES58130-R CIUDAD SATELITE;Co-Ubicado;SBA;Centro Comercial Constituci¢n, Calle Constituci¢n y pje. Leo, local #304, Ciudad Satelite;Mejicanos
390497;QUEZALTEPEQUE PALMERA;13.827586;-89.260833;Pendiente;0;;24;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;QUEZALTEPEQUE PALMERA QUEZALTEPEQUE PALMERA;Co-Ubicado;TETRA;Colonia Santa Rosa Calle antigua a Nejapa;Quezaltepeque
391863;LA GLORIA 2;13.740737;-89.212854;5826840;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;SV-SS-1034 Mejicanos;Co-Ubicado;PHOENIX;Col. Santa Gertrudis, C. San Roque, Taller Ruta 23;Mejicanos
390499;NUEVO LOURDES;13.722841;-89.384196;Pendiente;0;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;TSVTF05211 Nuevo Lourdes;Co-Ubicado;TORRECOM;AVENIDA D, CONTIGUO A PARQUE AVENIDA D, NUEVO LOURDES, LA LIBERTAD;Colon
391871;CUSCATANCINGO CALLE EL PORVENIR;13.735208;-89.181486;5840612;CAESS;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-SS-1029 Cuscatancingo;Co-Ubicado;PHOENIX;Av. Insurgentes, C. El Porvenir, Cuscatancingo, San Salvador ;Cuscatancingo
390501;ILOBASCO;13.841033;-88.855138;2290836;CAESS;;70;;OUTDOOR;AUTOSOPORTADA;MEDIANO;2G/3G/4G;FO/MW;SV-CA-1034 ILOBASCO;Co-Ubicado;PHOENIX;Av. San Carlos Bonilla, calle antigua al hospital, Barrio El Calvario, Ilobasco, Caba§as.;Ilobasco
391877;UES 3;13.725386;-89.202691;5826845;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVDG06138 UES 3;Co-Ubicado;TORRECOM;29 Av. Norte, #2104 Zacamil, Mejicanos, San Salvador;San Salvador
390502;SENSUNTEPEQUE;13.868254;-88.629203;5029379;CAESS;;54;;OUTDOOR;AUTOSOPORTADA;GRAN;2G/3G/4G;FO/MW;TSVTF09295 SENSUNTEPEQUE;Co-Ubicado;TORRECOM;El Espinito, Barrio El Calvario, Sensuntepeque, Departamento de Caba§as;Sensuntepeque
391880;VALLA PUMA GABRIELA MISTRAL;13.709837;-89.209356;Pendiente;0;;22;;OUTDOOR;VALLA;PEQUE•O;UL;FO;VALLA PUMA GABRIELA MISTRAL;Co-Ubicado;PUBLIMOVIL;"BOULEVARD DE LOS HEROES Y CALLE GABRIELA MISTRAL, 
GASOLINERA PUMA, CIUDAD Y MUNICIPIO DE SAN SALVADOR.";San Salvador
390503;VILLA DOLORES;13.779291;-88.567761;5235068;CAESS;;53;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TSVTF09319 VILLA DOLORES;Co-Ubicado;TORRECOM;El Espinito, Barrio El Calvario, Sensuntepeque, Departamento de Caba§as;Dolores
391886;VALLA CENTRO COMERCIAL LAS TERRAZAS;13.713003;-89.185683;Pendiente;0;;22;;OUTDOOR;VALLA;PEQUE•O;UL;FO;375;Co-Ubicado;VIVA OUTDOOR;29 CP esquina Opuesta CC Las Terrazas 29 calle poniente SAN SALVADOR;San Salvador
390504;TEJUTEPEQUE;13.855713;-88.903914;5235045;CAESS;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES61410-A Tejutepeque;Co-Ubicado;SBA;cant¢n calle principal, colonia San Rafael, municipio de Tejutepeque, departamento de Caba§as;Tejutepeque
391781;CONDOMINIO LOS HEROES 2;13.713223;-89.204539;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVDG06025 CONDOMINIO LOS HEROES 2;Co-Ubicado;TORRECOM;Lote sin numero situado en los suburbios del Barrio San Jose, situado en el Departamento de San Salvador;San Salvador
390505;GUACOTECTI;13.84622;-88.6725;5336809;CAESS;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES58664-A San Francisco El Dorado;Co-Ubicado;SBA;CASERIO EL PORTILLO, CANTON EL BA•ADERO, MUNICIPIO DE GUACOTECTI;Guacotecti
